Review_ID,Review_Text,Review_Title,Rating,Review_Date,Verified_Purchase,Product_ID,Product_Name,Category,Subcategory,Brand,Price,Features,Customer_ID,Customer_Name,Age_Group,Location,Purchase_History,Helpful_Votes,Comments_Count,Media_URLs,Sentiment_Label,Aspect_Sentiments
REV_001054,"Poor product quality and terrible customer service. The item arrived broken and when I tried to return it, the process was a nightmare. The product itself is cheaply made and doesn't last. Avoid this purchase at all costs.",Terrible product,1,2025-08-14,True,PROD_016,La Mer Crème de la Mer,Beauty & Personal Care,Skincare,La Mer,195.0,"Moisturizing cream, Sea kelp extract, Luxury skincare",CUST_0058,Customer_59,26-35,Seattle,New Customer,3,0,,Negative,"{""effectiveness"": ""negative"", ""texture"": ""negative"", ""scent"": ""negative"", ""packaging"": ""negative"", ""value"": ""negative""}"
REV_001055,"Poor product quality and terrible customer service. The item arrived broken and when I tried to return it, the process was a nightmare. The product itself is cheaply made and doesn't last. Avoid this purchase at all costs.",Don't recommend,2,2024-02-20,True,PROD_020,PlayStation 5 Console,Toys & Games,Gaming Consoles,Sony,499.99,"4K gaming, Ray tracing, SSD storage, DualSense controller",CUST_0057,Customer_58,36-45,Indianapolis,Regular,0,0,,Negative,"{""fun_factor"": ""negative"", ""quality"": ""negative"", ""educational_value"": ""negative"", ""durability"": ""negative"", ""value"": ""negative""}"
REV_001056,The Instant Pot Duo 7-in-1 is absolutely fantastic! The quality is outstanding and it works exactly as described. I've been using it for a while now and couldn't be happier with my purchase. The build quality is excellent and it's definitely worth the price. I would highly recommend this to anyone looking for a reliable product.,Amazing product!,5,2025-04-23,False,PROD_010,Instant Pot Duo 7-in-1,Home & Garden,Kitchen Appliances,Instant Pot,99.99,"Pressure cooker, Slow cooker, Rice cooker, Steamer",CUST_0041,Customer_42,56-65,Dallas,New Customer,2,0,https://example.com/review_images/photo1.jpg,Positive,"{""functionality"": ""positive"", ""design"": ""positive"", ""ease_of_use"": ""positive"", ""durability"": ""positive"", ""value"": ""positive""}"
REV_001057,"This is exactly what I needed! The product works perfectly and the quality is amazing. I've been using it daily and it has made my life so much easier. The design is sleek and modern, and it's built to last. Worth every penny!",Highly recommend,4,2024-01-10,True,PROD_009,Adidas Ultraboost 22,Fashion,Running Shoes,Adidas,180.0,"Boost midsole, Primeknit upper, Continental rubber",CUST_0022,Customer_23,65+,Dallas,Regular,4,0,,Positive,"{""fit"": ""positive"", ""style"": ""positive"", ""comfort"": ""positive"", ""durability"": ""positive"", ""material"": ""positive""}"
REV_001058,Very disappointed with this purchase. The product doesn't match the description at all. The quality is subpar and it stopped working after a short time. The packaging was also damaged upon arrival. I would not buy this again.,Very disappointed,1,2025-08-03,True,PROD_006,AirPods Pro 2nd Gen,Electronics,Earbuds,Apple,249.99,"Active noise canceling, Spatial Audio, H2 chip",CUST_0049,Customer_50,56-65,Indianapolis,Regular,1,0,,Negative,"{""performance"": ""negative"", ""design"": ""negative"", ""battery"": ""negative"", ""camera"": ""negative"", ""display"": ""negative""}"
REV_001059,This is a waste of money. The product is poorly made and doesn't work as expected. The quality is terrible and it's not worth the price. I've had much better products for less money. I would not recommend this to anyone.,Poor construction,2,2024-08-23,True,PROD_004,Dell XPS 15,Electronics,Laptops,Dell,1899.99,"Intel i7, 4K OLED display, InfinityEdge design",CUST_0038,Customer_39,26-35,Philadelphia,Frequent,0,0,https://example.com/review_images/photo1.jpg; https://example.com/review_images/photo2.jpg,Negative,"{""performance"": ""negative"", ""design"": ""negative"", ""battery"": ""negative"", ""camera"": ""negative"", ""display"": ""negative""}"
REV_001060,This is a waste of money. The product is poorly made and doesn't work as expected. The quality is terrible and it's not worth the price. I've had much better products for less money. I would not recommend this to anyone.,Waste of money,1,2025-01-09,False,PROD_012,KitchenAid Stand Mixer,Home & Garden,Kitchen Appliances,KitchenAid,329.99,"5-quart bowl, 10 speeds, Multiple attachments",CUST_0065,Customer_66,18-25,Los Angeles,Frequent,1,0,https://example.com/review_images/photo2.jpg,Negative,"{""functionality"": ""negative"", ""design"": ""negative"", ""ease_of_use"": ""negative"", ""durability"": ""negative"", ""value"": ""negative""}"
REV_001061,"Outstanding product! I've been looking for something like this for a while and this one is perfect. The quality is excellent, the price is fair, and the customer service was great. I would definitely buy from this brand again. Highly recommended!",Excellent value,4,2025-06-30,False,PROD_003,MacBook Pro 16-inch,Electronics,Laptops,Apple,2499.99,"M3 Pro chip, Liquid Retina XDR, 22-hour battery",CUST_0096,Customer_97,18-25,Denver,New Customer,5,0,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_001062,"Outstanding product! I've been looking for something like this for a while and this one is perfect. The quality is excellent, the price is fair, and the customer service was great. I would definitely buy from this brand again. Highly recommended!",Fantastic quality,5,2025-01-27,True,PROD_003,MacBook Pro 16-inch,Electronics,Laptops,Apple,2499.99,"M3 Pro chip, Liquid Retina XDR, 22-hour battery",CUST_0005,Customer_6,26-35,Indianapolis,Regular,5,0,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_001063,The La Mer Crème de la Mer is absolutely fantastic! The quality is outstanding and it works exactly as described. I've been using it for a while now and couldn't be happier with my purchase. The build quality is excellent and it's definitely worth the price. I would highly recommend this to anyone looking for a reliable product.,Fantastic quality,4,2024-08-03,True,PROD_016,La Mer Crème de la Mer,Beauty & Personal Care,Skincare,La Mer,195.0,"Moisturizing cream, Sea kelp extract, Luxury skincare",CUST_0067,Customer_68,18-25,Indianapolis,Occasional,4,0,,Positive,"{""effectiveness"": ""positive"", ""texture"": ""positive"", ""scent"": ""positive"", ""packaging"": ""positive"", ""value"": ""positive""}"
REV_001064,The La Mer Crème de la Mer is terrible! The quality is awful and it's definitely not worth the price. It arrived damaged and doesn't function properly. The materials feel cheap and it's poorly constructed. I regret this purchase completely.,Not worth it,1,2025-09-10,False,PROD_016,La Mer Crème de la Mer,Beauty & Personal Care,Skincare,La Mer,195.0,"Moisturizing cream, Sea kelp extract, Luxury skincare",CUST_0038,Customer_39,26-35,Philadelphia,Frequent,1,0,,Negative,"{""effectiveness"": ""negative"", ""texture"": ""negative"", ""scent"": ""negative"", ""packaging"": ""negative"", ""value"": ""negative""}"
REV_001065,Fantastic product! I'm so glad I chose this one. The quality is outstanding and it works better than I expected. The packaging was perfect and it arrived on time. I would definitely recommend this to friends and family. Great purchase!,Amazing product!,5,2023-12-28,False,PROD_010,Instant Pot Duo 7-in-1,Home & Garden,Kitchen Appliances,Instant Pot,99.99,"Pressure cooker, Slow cooker, Rice cooker, Steamer",CUST_0072,Customer_73,65+,Columbus,Frequent,2,0,https://example.com/review_images/photo1.jpg; https://example.com/review_images/photo2.jpg,Positive,"{""functionality"": ""positive"", ""design"": ""positive"", ""ease_of_use"": ""positive"", ""durability"": ""positive"", ""value"": ""positive""}"
REV_001066,"Outstanding product! I've been looking for something like this for a while and this one is perfect. The quality is excellent, the price is fair, and the customer service was great. I would definitely buy from this brand again. Highly recommended!",Best purchase ever,4,2024-10-08,True,PROD_004,Dell XPS 15,Electronics,Laptops,Dell,1899.99,"Intel i7, 4K OLED display, InfinityEdge design",CUST_0059,Customer_60,65+,San Jose,Regular,2,0,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_001067,"The product meets my basic expectations. It's functional and does what it needs to do. The quality is fair for the price, though it's not exceptional. It's a practical choice that gets the job done without any surprises.",Okay for the price,3,2024-04-11,False,PROD_017,Peloton Bike+,Sports & Outdoors,Exercise Equipment,Peloton,2495.0,"Interactive classes, 24-inch touchscreen, Auto-follow resistance",CUST_0002,Customer_3,65+,Seattle,Frequent,1,0,,Neutral,"{""performance"": ""neutral"", ""comfort"": ""neutral"", ""durability"": ""neutral"", ""design"": ""neutral"", ""value"": ""neutral""}"
REV_001068,"Outstanding product! I've been looking for something like this for a while and this one is perfect. The quality is excellent, the price is fair, and the customer service was great. I would definitely buy from this brand again. Highly recommended!",Excellent value,4,2024-08-27,False,PROD_002,Samsung Galaxy S24 Ultra,Electronics,Smartphones,Samsung,1299.99,"Snapdragon 8 Gen 3, 200MP camera, S Pen, AI features",CUST_0010,Customer_11,26-35,Austin,Regular,4,0,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_001069,Very disappointed with this purchase. The product doesn't match the description at all. The quality is subpar and it stopped working after a short time. The packaging was also damaged upon arrival. I would not buy this again.,Terrible product,2,2024-04-19,True,PROD_015,Olaplex No.3 Hair Perfector,Beauty & Personal Care,Hair Care,Olaplex,28.0,"Repair treatment, Bond building, Professional formula",CUST_0079,Customer_80,36-45,Charlotte,Regular,1,0,,Negative,"{""effectiveness"": ""negative"", ""texture"": ""negative"", ""scent"": ""negative"", ""packaging"": ""negative"", ""value"": ""negative""}"
REV_001070,"The product meets my basic expectations. It's functional and does what it needs to do. The quality is fair for the price, though it's not exceptional. It's a practical choice that gets the job done without any surprises.",Okay for the price,3,2025-04-10,False,PROD_020,PlayStation 5 Console,Toys & Games,Gaming Consoles,Sony,499.99,"4K gaming, Ray tracing, SSD storage, DualSense controller",CUST_0033,Customer_34,65+,Seattle,Regular,0,0,,Neutral,"{""fun_factor"": ""neutral"", ""quality"": ""neutral"", ""educational_value"": ""neutral"", ""durability"": ""neutral"", ""value"": ""neutral""}"
REV_001071,"This is exactly what I needed! The product works perfectly and the quality is amazing. I've been using it daily and it has made my life so much easier. The design is sleek and modern, and it's built to last. Worth every penny!",Perfect purchase,4,2025-01-24,False,PROD_004,Dell XPS 15,Electronics,Laptops,Dell,1899.99,"Intel i7, 4K OLED display, InfinityEdge design",CUST_0001,Customer_2,26-35,Phoenix,Regular,2,0,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_001072,"Outstanding product! I've been looking for something like this for a while and this one is perfect. The quality is excellent, the price is fair, and the customer service was great. I would definitely buy from this brand again. Highly recommended!",Best purchase ever,4,2025-09-17,False,PROD_010,Instant Pot Duo 7-in-1,Home & Garden,Kitchen Appliances,Instant Pot,99.99,"Pressure cooker, Slow cooker, Rice cooker, Steamer",CUST_0079,Customer_80,36-45,Charlotte,Regular,1,0,,Positive,"{""functionality"": ""positive"", ""design"": ""positive"", ""ease_of_use"": ""positive"", ""durability"": ""positive"", ""value"": ""positive""}"
REV_001073,I'm so impressed with this purchase! The product arrived quickly and in perfect condition. The quality is top-notch and it has exceeded all my expectations. The features work flawlessly and the design is beautiful. This is definitely one of my best purchases this year.,Perfect purchase,5,2023-10-25,True,PROD_010,Instant Pot Duo 7-in-1,Home & Garden,Kitchen Appliances,Instant Pot,99.99,"Pressure cooker, Slow cooker, Rice cooker, Steamer",CUST_0011,Customer_12,18-25,Fort Worth,Frequent,3,0,,Positive,"{""functionality"": ""positive"", ""design"": ""positive"", ""ease_of_use"": ""positive"", ""durability"": ""positive"", ""value"": ""positive""}"
REV_001074,"This is exactly what I needed! The product works perfectly and the quality is amazing. I've been using it daily and it has made my life so much easier. The design is sleek and modern, and it's built to last. Worth every penny!",Highly recommend,5,2025-08-05,True,PROD_007,Nike Air Max 270,Fashion,Sneakers,Nike,150.0,"Air Max sole, Breathable mesh, Casual style",CUST_0003,Customer_4,56-65,Columbus,Frequent,2,0,,Positive,"{""fit"": ""positive"", ""style"": ""positive"", ""comfort"": ""positive"", ""durability"": ""positive"", ""material"": ""positive""}"
REV_001075,I'm so impressed with this purchase! The product arrived quickly and in perfect condition. The quality is top-notch and it has exceeded all my expectations. The features work flawlessly and the design is beautiful. This is definitely one of my best purchases this year.,Fantastic quality,5,2024-01-07,False,PROD_014,Atomic Habits,Books,Self-Help,Avery,18.99,"Hardcover, 320 pages, Personal development",CUST_0080,Customer_81,18-25,Charlotte,Regular,0,0,,Positive,"{""content"": ""positive"", ""writing"": ""positive"", ""plot"": ""positive"", ""characters"": ""positive"", ""value"": ""positive""}"
REV_001076,The Sony WH-1000XM5 is absolutely fantastic! The quality is outstanding and it works exactly as described. I've been using it for a while now and couldn't be happier with my purchase. The build quality is excellent and it's definitely worth the price. I would highly recommend this to anyone looking for a reliable product.,Excellent value,4,2024-02-07,True,PROD_005,Sony WH-1000XM5,Electronics,Headphones,Sony,399.99,"Noise canceling, 30-hour battery, LDAC codec",CUST_0060,Customer_61,65+,Jacksonville,New Customer,6,0,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_001077,The Olaplex No.3 Hair Perfector is absolutely fantastic! The quality is outstanding and it works exactly as described. I've been using it for a while now and couldn't be happier with my purchase. The build quality is excellent and it's definitely worth the price. I would highly recommend this to anyone looking for a reliable product.,Outstanding product,4,2025-01-13,True,PROD_015,Olaplex No.3 Hair Perfector,Beauty & Personal Care,Hair Care,Olaplex,28.0,"Repair treatment, Bond building, Professional formula",CUST_0062,Customer_63,26-35,San Diego,Frequent,2,0,,Positive,"{""effectiveness"": ""positive"", ""texture"": ""positive"", ""scent"": ""positive"", ""packaging"": ""positive"", ""value"": ""positive""}"
REV_001078,The Instant Pot Duo 7-in-1 is absolutely fantastic! The quality is outstanding and it works exactly as described. I've been using it for a while now and couldn't be happier with my purchase. The build quality is excellent and it's definitely worth the price. I would highly recommend this to anyone looking for a reliable product.,Excellent value,5,2024-09-16,False,PROD_010,Instant Pot Duo 7-in-1,Home & Garden,Kitchen Appliances,Instant Pot,99.99,"Pressure cooker, Slow cooker, Rice cooker, Steamer",CUST_0072,Customer_73,65+,Columbus,Frequent,2,0,,Positive,"{""functionality"": ""positive"", ""design"": ""positive"", ""ease_of_use"": ""positive"", ""durability"": ""positive"", ""value"": ""positive""}"
REV_001079,Fantastic product! I'm so glad I chose this one. The quality is outstanding and it works better than I expected. The packaging was perfect and it arrived on time. I would definitely recommend this to friends and family. Great purchase!,Best purchase ever,5,2025-04-30,False,PROD_014,Atomic Habits,Books,Self-Help,Avery,18.99,"Hardcover, 320 pages, Personal development",CUST_0063,Customer_64,36-45,New York,Frequent,3,0,,Positive,"{""content"": ""positive"", ""writing"": ""positive"", ""plot"": ""positive"", ""characters"": ""positive"", ""value"": ""positive""}"
REV_001080,"Poor product quality and terrible customer service. The item arrived broken and when I tried to return it, the process was a nightmare. The product itself is cheaply made and doesn't last. Avoid this purchase at all costs.",Not as described,2,2025-06-28,True,PROD_013,The Seven Husbands of Evelyn Hugo,Books,Fiction,Simon & Schuster,16.99,"Paperback, 400 pages, Bestseller",CUST_0062,Customer_63,26-35,San Diego,Frequent,1,0,https://example.com/review_images/photo1.jpg,Negative,"{""content"": ""negative"", ""writing"": ""negative"", ""plot"": ""negative"", ""characters"": ""negative"", ""value"": ""negative""}"
REV_001081,"Poor product quality and terrible customer service. The item arrived broken and when I tried to return it, the process was a nightmare. The product itself is cheaply made and doesn't last. Avoid this purchase at all costs.",Very disappointed,1,2024-08-29,False,PROD_017,Peloton Bike+,Sports & Outdoors,Exercise Equipment,Peloton,2495.0,"Interactive classes, 24-inch touchscreen, Auto-follow resistance",CUST_0002,Customer_3,65+,Seattle,Frequent,0,0,,Negative,"{""performance"": ""negative"", ""comfort"": ""negative"", ""durability"": ""negative"", ""design"": ""negative"", ""value"": ""negative""}"
REV_001082,"This is exactly what I needed! The product works perfectly and the quality is amazing. I've been using it daily and it has made my life so much easier. The design is sleek and modern, and it's built to last. Worth every penny!",Exceeded my expectations,5,2025-07-09,False,PROD_014,Atomic Habits,Books,Self-Help,Avery,18.99,"Hardcover, 320 pages, Personal development",CUST_0060,Customer_61,65+,Jacksonville,New Customer,2,0,https://example.com/review_images/photo2.jpg,Positive,"{""content"": ""positive"", ""writing"": ""positive"", ""plot"": ""positive"", ""characters"": ""positive"", ""value"": ""positive""}"
REV_001083,"The product is fine. It does what it's supposed to do without any major issues. The quality is average and the price seems reasonable. It's not the best product I've ever used, but it's not the worst either. It's a solid, middle-of-the-road option.",Meets expectations,3,2025-02-02,True,PROD_001,iPhone 15 Pro Max,Electronics,Smartphones,Apple,1199.99,"A17 Pro chip, 48MP camera, Titanium design, USB-C",CUST_0020,Customer_21,65+,Jacksonville,New Customer,2,0,,Neutral,"{""performance"": ""neutral"", ""design"": ""neutral"", ""battery"": ""neutral"", ""camera"": ""neutral"", ""display"": ""neutral""}"
REV_001084,"Outstanding product! I've been looking for something like this for a while and this one is perfect. The quality is excellent, the price is fair, and the customer service was great. I would definitely buy from this brand again. Highly recommended!",Best purchase ever,5,2025-06-18,True,PROD_017,Peloton Bike+,Sports & Outdoors,Exercise Equipment,Peloton,2495.0,"Interactive classes, 24-inch touchscreen, Auto-follow resistance",CUST_0028,Customer_29,46-55,Dallas,Occasional,2,0,https://example.com/review_videos/video1.mp4; https://example.com/review_images/photo2.jpg,Positive,"{""performance"": ""positive"", ""comfort"": ""positive"", ""durability"": ""positive"", ""design"": ""positive"", ""value"": ""positive""}"
REV_001085,"This is exactly what I needed! The product works perfectly and the quality is amazing. I've been using it daily and it has made my life so much easier. The design is sleek and modern, and it's built to last. Worth every penny!",Excellent value,5,2025-08-30,False,PROD_010,Instant Pot Duo 7-in-1,Home & Garden,Kitchen Appliances,Instant Pot,99.99,"Pressure cooker, Slow cooker, Rice cooker, Steamer",CUST_0092,Customer_93,56-65,Indianapolis,New Customer,2,0,,Positive,"{""functionality"": ""positive"", ""design"": ""positive"", ""ease_of_use"": ""positive"", ""durability"": ""positive"", ""value"": ""positive""}"
REV_001086,The La Mer Crème de la Mer is terrible! The quality is awful and it's definitely not worth the price. It arrived damaged and doesn't function properly. The materials feel cheap and it's poorly constructed. I regret this purchase completely.,Regret buying,2,2024-07-26,True,PROD_016,La Mer Crème de la Mer,Beauty & Personal Care,Skincare,La Mer,195.0,"Moisturizing cream, Sea kelp extract, Luxury skincare",CUST_0020,Customer_21,65+,Jacksonville,New Customer,5,0,,Negative,"{""effectiveness"": ""negative"", ""texture"": ""negative"", ""scent"": ""negative"", ""packaging"": ""negative"", ""value"": ""negative""}"
REV_001087,I'm so impressed with this purchase! The product arrived quickly and in perfect condition. The quality is top-notch and it has exceeded all my expectations. The features work flawlessly and the design is beautiful. This is definitely one of my best purchases this year.,Perfect purchase,4,2024-03-19,True,PROD_016,La Mer Crème de la Mer,Beauty & Personal Care,Skincare,La Mer,195.0,"Moisturizing cream, Sea kelp extract, Luxury skincare",CUST_0016,Customer_17,56-65,San Antonio,Occasional,3,0,,Positive,"{""effectiveness"": ""positive"", ""texture"": ""positive"", ""scent"": ""positive"", ""packaging"": ""positive"", ""value"": ""positive""}"
REV_001088,I'm so impressed with this purchase! The product arrived quickly and in perfect condition. The quality is top-notch and it has exceeded all my expectations. The features work flawlessly and the design is beautiful. This is definitely one of my best purchases this year.,Great quality,4,2024-05-12,True,PROD_014,Atomic Habits,Books,Self-Help,Avery,18.99,"Hardcover, 320 pages, Personal development",CUST_0063,Customer_64,36-45,New York,Frequent,2,0,,Positive,"{""content"": ""positive"", ""writing"": ""positive"", ""plot"": ""positive"", ""characters"": ""positive"", ""value"": ""positive""}"
REV_001089,"The product is fine. It does what it's supposed to do without any major issues. The quality is average and the price seems reasonable. It's not the best product I've ever used, but it's not the worst either. It's a solid, middle-of-the-road option.",Standard product,3,2024-04-06,False,PROD_012,KitchenAid Stand Mixer,Home & Garden,Kitchen Appliances,KitchenAid,329.99,"5-quart bowl, 10 speeds, Multiple attachments",CUST_0033,Customer_34,65+,Seattle,Regular,0,0,https://example.com/review_images/photo1.jpg; https://example.com/review_videos/video1.mp4,Neutral,"{""functionality"": ""neutral"", ""design"": ""neutral"", ""ease_of_use"": ""neutral"", ""durability"": ""neutral"", ""value"": ""neutral""}"
REV_001090,"The product is fine. It does what it's supposed to do without any major issues. The quality is average and the price seems reasonable. It's not the best product I've ever used, but it's not the worst either. It's a solid, middle-of-the-road option.",It works,3,2024-02-11,False,PROD_014,Atomic Habits,Books,Self-Help,Avery,18.99,"Hardcover, 320 pages, Personal development",CUST_0014,Customer_15,46-55,Chicago,Frequent,2,0,,Neutral,"{""content"": ""neutral"", ""writing"": ""neutral"", ""plot"": ""neutral"", ""characters"": ""neutral"", ""value"": ""neutral""}"
REV_001091,The Adidas Ultraboost 22 is absolutely fantastic! The quality is outstanding and it works exactly as described. I've been using it for a while now and couldn't be happier with my purchase. The build quality is excellent and it's definitely worth the price. I would highly recommend this to anyone looking for a reliable product.,Love it!,4,2025-05-03,True,PROD_009,Adidas Ultraboost 22,Fashion,Running Shoes,Adidas,180.0,"Boost midsole, Primeknit upper, Continental rubber",CUST_0043,Customer_44,65+,Austin,Occasional,4,0,,Positive,"{""fit"": ""positive"", ""style"": ""positive"", ""comfort"": ""positive"", ""durability"": ""positive"", ""material"": ""positive""}"
REV_001092,I'm really disappointed with this product. The quality is poor and it doesn't work as advertised. It broke after just a few uses and the customer service was unhelpful. I would not recommend this to anyone. Save your money and look elsewhere.,Poor quality,2,2025-01-01,True,PROD_017,Peloton Bike+,Sports & Outdoors,Exercise Equipment,Peloton,2495.0,"Interactive classes, 24-inch touchscreen, Auto-follow resistance",CUST_0077,Customer_78,26-35,Seattle,Regular,1,0,,Negative,"{""performance"": ""negative"", ""comfort"": ""negative"", ""durability"": ""negative"", ""design"": ""negative"", ""value"": ""negative""}"
REV_001093,The Dell XPS 15 is absolutely fantastic! The quality is outstanding and it works exactly as described. I've been using it for a while now and couldn't be happier with my purchase. The build quality is excellent and it's definitely worth the price. I would highly recommend this to anyone looking for a reliable product.,Best purchase ever,5,2025-05-08,True,PROD_004,Dell XPS 15,Electronics,Laptops,Dell,1899.99,"Intel i7, 4K OLED display, InfinityEdge design",CUST_0078,Customer_79,26-35,Columbus,New Customer,0,0,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_001094,I'm so impressed with this purchase! The product arrived quickly and in perfect condition. The quality is top-notch and it has exceeded all my expectations. The features work flawlessly and the design is beautiful. This is definitely one of my best purchases this year.,Exceeded my expectations,5,2024-10-15,False,PROD_006,AirPods Pro 2nd Gen,Electronics,Earbuds,Apple,249.99,"Active noise canceling, Spatial Audio, H2 chip",CUST_0080,Customer_81,18-25,Charlotte,Regular,1,0,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_001095,"This is exactly what I needed! The product works perfectly and the quality is amazing. I've been using it daily and it has made my life so much easier. The design is sleek and modern, and it's built to last. Worth every penny!",Fantastic quality,4,2024-01-20,False,PROD_015,Olaplex No.3 Hair Perfector,Beauty & Personal Care,Hair Care,Olaplex,28.0,"Repair treatment, Bond building, Professional formula",CUST_0097,Customer_98,56-65,Washington,Regular,2,0,,Positive,"{""effectiveness"": ""positive"", ""texture"": ""positive"", ""scent"": ""positive"", ""packaging"": ""positive"", ""value"": ""positive""}"
REV_001096,The Dyson V15 Detect is terrible! The quality is awful and it's definitely not worth the price. It arrived damaged and doesn't function properly. The materials feel cheap and it's poorly constructed. I regret this purchase completely.,Poor quality,2,2025-01-02,True,PROD_011,Dyson V15 Detect,Home & Garden,Vacuum Cleaners,Dyson,749.99,"Laser dust detection, 60-minute runtime, HEPA filtration",CUST_0017,Customer_18,18-25,San Diego,Frequent,0,0,,Negative,"{""functionality"": ""negative"", ""design"": ""negative"", ""ease_of_use"": ""negative"", ""durability"": ""negative"", ""value"": ""negative""}"
REV_001097,"Poor product quality and terrible customer service. The item arrived broken and when I tried to return it, the process was a nightmare. The product itself is cheaply made and doesn't last. Avoid this purchase at all costs.",Terrible product,2,2024-04-03,False,PROD_016,La Mer Crème de la Mer,Beauty & Personal Care,Skincare,La Mer,195.0,"Moisturizing cream, Sea kelp extract, Luxury skincare",CUST_0043,Customer_44,65+,Austin,Occasional,1,0,,Negative,"{""effectiveness"": ""negative"", ""texture"": ""negative"", ""scent"": ""negative"", ""packaging"": ""negative"", ""value"": ""negative""}"
REV_001098,I'm so impressed with this purchase! The product arrived quickly and in perfect condition. The quality is top-notch and it has exceeded all my expectations. The features work flawlessly and the design is beautiful. This is definitely one of my best purchases this year.,Highly recommend,4,2025-04-05,True,PROD_014,Atomic Habits,Books,Self-Help,Avery,18.99,"Hardcover, 320 pages, Personal development",CUST_0046,Customer_47,56-65,Philadelphia,Occasional,1,0,,Positive,"{""content"": ""positive"", ""writing"": ""positive"", ""plot"": ""positive"", ""characters"": ""positive"", ""value"": ""positive""}"
REV_001099,"This is exactly what I needed! The product works perfectly and the quality is amazing. I've been using it daily and it has made my life so much easier. The design is sleek and modern, and it's built to last. Worth every penny!",Excellent value,5,2025-01-22,True,PROD_005,Sony WH-1000XM5,Electronics,Headphones,Sony,399.99,"Noise canceling, 30-hour battery, LDAC codec",CUST_0054,Customer_55,18-25,San Francisco,Frequent,2,0,https://example.com/review_videos/video1.mp4; https://example.com/review_images/photo2.jpg,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_001100,Fantastic product! I'm so glad I chose this one. The quality is outstanding and it works better than I expected. The packaging was perfect and it arrived on time. I would definitely recommend this to friends and family. Great purchase!,Amazing product!,5,2023-12-21,False,PROD_015,Olaplex No.3 Hair Perfector,Beauty & Personal Care,Hair Care,Olaplex,28.0,"Repair treatment, Bond building, Professional formula",CUST_0018,Customer_19,18-25,San Diego,Occasional,4,0,,Positive,"{""effectiveness"": ""positive"", ""texture"": ""positive"", ""scent"": ""positive"", ""packaging"": ""positive"", ""value"": ""positive""}"
REV_001101,"The product meets my basic expectations. It's functional and does what it needs to do. The quality is fair for the price, though it's not exceptional. It's a practical choice that gets the job done without any surprises.",Average quality,3,2023-12-12,True,PROD_013,The Seven Husbands of Evelyn Hugo,Books,Fiction,Simon & Schuster,16.99,"Paperback, 400 pages, Bestseller",CUST_0098,Customer_99,56-65,Chicago,Frequent,1,0,,Neutral,"{""content"": ""neutral"", ""writing"": ""neutral"", ""plot"": ""neutral"", ""characters"": ""neutral"", ""value"": ""neutral""}"
REV_001102,Fantastic product! I'm so glad I chose this one. The quality is outstanding and it works better than I expected. The packaging was perfect and it arrived on time. I would definitely recommend this to friends and family. Great purchase!,Amazing product!,4,2024-08-08,False,PROD_005,Sony WH-1000XM5,Electronics,Headphones,Sony,399.99,"Noise canceling, 30-hour battery, LDAC codec",CUST_0073,Customer_74,46-55,Columbus,Occasional,6,0,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_001103,"Outstanding product! I've been looking for something like this for a while and this one is perfect. The quality is excellent, the price is fair, and the customer service was great. I would definitely buy from this brand again. Highly recommended!",Amazing product!,4,2025-04-03,True,PROD_011,Dyson V15 Detect,Home & Garden,Vacuum Cleaners,Dyson,749.99,"Laser dust detection, 60-minute runtime, HEPA filtration",CUST_0044,Customer_45,36-45,Columbus,Frequent,4,0,,Positive,"{""functionality"": ""positive"", ""design"": ""positive"", ""ease_of_use"": ""positive"", ""durability"": ""positive"", ""value"": ""positive""}"
